NOC 2006,Occupation,Skill Level,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
5225,Audio and Video Recording Technicians,B,2963.9329616300674,3132.2229004710794,3281.0271941394508,3414.1362308357338,3360.9846298966418,3287.0689882910674,3418.3898796877324,3461.7438639085531,3477.107510765074,3473.7968741827453,3485.5501755316864
5226,"Other Technical and Co-ordinating Occupations in Motion Pictures, Broadcasting and the Performing Arts",B,2866.9332392381443,3030.7401463179781,2972.2538914475026,2917.393904444285,3038.9923106397578,3101.9707110250529,3150.0843828169795,3090.0833810178128,3089.5128107973701,3161.1377150081498,3183.5032490907747
5227,"Support Occupations in Motion Pictures, Broadcasting and the Performing Arts",B,870.97978055926296,919.68745284221905,901.93961826295174,918.36252901594708,899.23425806385012,879.45806614491903,914.59308083849703,904.32554599987157,906.06362348902849,906.49636723542392,912.08209309032884
5231,Announcers and Other Broadcasters,B,2132.9517198745884,2254.8199276917694,2226.6762315423284,2172.272956383822,2130.9999281199748,2199.8410552318146,2287.7263686844444,2271.9790447705273,2255.8967321213595,2252.6565635609431,2288.0083983775144
5232,Other Performers,B,1000.9786009481751,1057.1120148926966,1036.712205049711,1067.8670194908673,1047.5776237633372,1046.4528972203041,1088.2594816749265,1081.8724807835968,1081.3598571395992,1076.0692447873232,1089.0712998675208
5241,Graphic Designers and Illustrators,B,25924.316652417067,27404.571894494569,27780.35819284082,27914.630719076002,28132.34173817519,27645.729919541434,28619.372843114394,28797.655959127726,28891.223158175377,29029.728257901505,29188.195694829323
5242,Interior Designers,B,9087.870957809726,9607.0340017500985,9984.1107360233127,9978.9224000844388,9758.0145666539374,9926.5035686639021,10150.008956327098,10237.048986074922,10247.349340788833,10280.094582392727,10378.946360776516
5243,"Theatre, Fashion, Exhibit and Other Creative Designers",B,3107.9483903320634,3284.4470277766377,3313.4924317706082,3481.3513034704501,3415.8914579281713,3317.9094115909934,3464.590052568728,3493.1970398208655,3516.4411595928968,3515.6961579333442,3533.0311724414896
5244,Artisans and Craftspersons,B,3186.9544802649298,3369.0159923175302,3304.0017983798534,3314.3796313069724,3293.8243630535326,3289.3889186537453,3428.1561366497285,3418.3490342432647,3428.1019229674071,3444.0833392238428,3472.0446388588143
5245,"Patternmakers - Textile, Leather and Fur Products",B,0,0,0,0,0,0,0,0,0,0,0
5251,Athletes,B,1053.9754566295794,1049.2914385392339,1092.6946640152289,1072.5263953103247,1081.5856927571608,1102.4521667245374,1107.0445365052144,1128.2015747422461,1124.3179104325477,1132.6048522776891,1142.1359574762898
5252,Coaches,B,3106.9300544811545,3283.3899194522714,3348.5717342110643,3451.7468494861209,3386.1639106027874,3316.0083445964706,3448.4853853081559,3472.4741588241136,3482.5280913181168,3479.4289074409353,3503.2925491815349
5253,Sports Officials and Referees,B,2616.9390565799449,2766.4621432197841,2880.8949649181159,2827.7212232947531,2846.7985725523326,2818.6293668085186,2916.5263481516254,2950.4305602886411,2939.9722846520376,2956.7714756419732,2976.7966557348736
5254,"Program Leaders and Instructors in Recreation, Sport and Fitness",B,44323.054548843415,44124.994742614392,45966.339237070977,47597.353088856486,49068.972474410184,48411.796359888154,48439.701322099339,49221.030420816016,49701.190934511476,50028.513453435975,50178.824554060207
6211,Retail Trade Supervisors,B,57156.766688788266,59047.023876304389,59873.976362786882,59908.637494072471,60481.22368750265,61328.28908475762,61947.680188711922,62391.160158103172,62660.033613213673,63093.505692066778,63576.376596199902
6212,Food Service Supervisors,B,17122.767605976136,17044.514941266745,16992.148989049678,17688.83320908602,18146.905916396743,18149.398771202756,18132.922858712314,18313.556801349077,18515.539702017883,18646.504013947244,18732.223159656172
6213,Executive Housekeepers,B,2005.9728292550885,1997.0385475686585,2079.6446865262028,2167.5234171473439,2244.4528808607911,2330.8711981319889,2282.7878903821693,2342.8645965182664,2384.2728556433676,2408.3535443312162,2423.7606879700588
6214,Dry Cleaning and Laundry Supervisors,B,781.99456727343522,826.66159641312845,828.06327990476416,812.77941031011972,826.19713639943006,808.02719565849134,840.30849304792059,835.2726852024042,827.70097640501865,832.45797455572722,836.50359703297136
6215,Cleaning Supervisors,B,11012.869518419191,11639.860404430618,12127.984764835854,12032.192023549469,12047.052555165623,11962.279918155195,12324.852398146482,12435.993905635132,12448.662933794498,12507.43357049029,12591.134803406188
6216,Other Service Supervisors,B,7285.9217748718593,7701.061032598619,8013.2653852106523,8221.0529452566643,8091.7288286699395,7940.5995201736896,8235.6280424512024,8326.2113338011386,8357.2391988524378,8366.561222292572,8415.6212636959808
6221,Technical Sales Specialists - Wholesale Trade,B,52089.811568392477,53125.069339008609,54722.084623144307,56630.562380745883,58051.54434672917,56786.498012846583,57539.941514698468,58317.209248111278,58830.96014928061,59157.494797840161,59329.233965119471
6231,Insurance Agents and Brokers,B,27241.612041753178,28104.375665337706,28389.25118493698,28008.656207968037,28119.642655664484,28938.083286425237,29171.402290950402,29316.771395391301,29389.186083284196,29611.418069895983,29893.634917740837
6232,Real Estate Agents and Salespersons,B,50122.275070963187,49899.084302062307,51572.819280059128,52335.119321624217,53737.712975479044,54947.481230970247,54070.073063287651,54805.214258393651,55257.136638929973,55743.550734161101,56106.970026549185
6233,Retail and Wholesale Buyers,B,11348.853041954475,11998.22137631216,12289.883520028208,12647.867864046397,12389.177124921325,12410.839061121698,12721.084133033781,12839.163996978281,12901.102332700859,12924.528736878114,13023.492218743135
6234,Grain Elevator Operators,B,84.996979436477346,89.854521280322516,88.120537478371489,87.912786291405396,91.577034289420837,89.563048503890414,93.141160019210233,91.13811006731892,91.514828594054137,92.182740387452242,91.898459313807393
6241,Chefs,B,22507.687336396688,22408.44499811123,22565.241752410646,22603.014830937194,23228.602855838675,24089.545533320834,23670.07967522672,23872.083197998592,24047.568977493916,24295.585782277078,24494.29977309133
6242,Cooks,B,56454.222230809515,59678.201780055017,59985.432394913871,60232.93613580236,60534.457641458037,61182.660110412289,62152.072064127824,62504.362054134501,62773.127362817446,63161.959370300268,63647.944995618403
6251,"Butchers, Meat Cutters and Fishmongers - Retail and Wholesale",B,18098.943442594948,18018.145890212749,18829.056178466199,19216.673842426153,19497.715726351598,19457.926312622607,19574.612518355145,19850.618268073205,19982.783285714388,20097.627437489915,20202.868272498243
6252,Bakers,B,14751.857614949145,15652.866158684763,15694.729342978044,15670.313784753462,15865.893069939588,16058.716819517516,16267.215962777498,16352.384445490572,16422.41424458324,16542.534385856892,16667.407716490528
6261,Police Officers (Except Commissioned),B,34494.435452415157,34631.557186171041,35182.042789498555,36017.091730544511,36525.089859471693,36583.017191000479,36865.837061293292,37237.636464129551,37514.980656516389,37743.112961984945,37959.872406213217
6262,Firefighters,B,14051.725779929317,13989.225152159936,14053.848420830222,14349.226772444148,14815.242649949621,15036.163244184925,14882.446229110683,15030.682904378209,15173.707388656891,15311.919068024657,15400.386908635232
6271,Hairstylists and Barbers,B,32459.804624296907,34312.798920652203,34772.246345302025,33871.202152898877,33931.864547229059,34334.837415202965,35289.489309478755,35398.647699411784,35381.826668463211,35617.559687626192,35934.289399886024
6272,Funeral Directors and Embalmers,B,4027.9757653894417,4010.0056151822005,4115.7702095264267,4323.9414438520062,4540.1407071016529,4669.5624979928225,4573.2345618991894,4658.4664592400177,4731.3937412045416,4783.0037970974636,4804.8596246071111
6411,Sales Representatives - Wholesale Trade (Non-Technical),C,99949.138462625342,104434.98355070033,105946.33465633528,105594.31246341455,104668.2208727762,107696.83032671,108875.32881226162,109515.11672963249,109807.5881818137,110439.38806704877,111535.33643575183
6421,Retail Salespersons and Sales Clerks,C,205543.28412321399,218124.02966491267,219388.65223281778,220335.97785528156,222126.07910089527,224524.02511544843,227593.13154857364,228970.25108078239,230029.60983894681,231535.40910611954,233270.38215557599
6431,Travel Counsellors,C,6668.9829707949184,7049.8800274190789,6891.5302260205262,7091.8276667087302,6965.5401857267325,6941.3670651421089,7201.1442831641807,7213.2188857956507,7250.783052870187,7267.4437973371587,7323.2741002265475
6432,Pursers and Flight Attendants,C,4218.8500734411518,4205.8281508810123,4234.5001244072564,4131.605756858793,4303.8131087139009,4209.1625395206429,4231.4164471953927,4267.9353861756981,4299.9512202155838,4367.0661180424277,4363.6798225494431
6433,Airline Sales and Service Agents,C,3221.8880095486047,3406.0149125309304,3396.946718459264,3425.9675618626957,3454.0982697246977,3400.0478647871364,3520.5489122894569,3535.0691321812765,3549.352688817678,3567.0845637516131,3587.1251526606779
6434,"Ticket Agents, Cargo Service Representatives and Related Clerks (Except Airline)",C,1132.9617682041201,1127.9385201685484,1106.1719234524985,1085.7549002424794,1131.0096963310991,1174.5570373219457,1150.3272182403205,1142.1482072821686,1148.1782793527032,1172.4523928963411,1185.5500264213649
6435,Hotel Front Desk Clerks,C,6455.9133780845768,6824.7151793221401,6987.0370839840425,7282.2855722601516,7215.7674711110494,7052.9047577139245,7249.7200648600174,7338.1024757799005,7400.0046486123592,7407.6562018531549,7440.332087804014
6441,Tour and Travel Guides,C,1605.9803991564663,1697.7218943111654,1713.5937757443996,1786.0044362924398,1752.0704821289894,1757.1497146995516,1791.043189442192,1810.211077672808,1827.3502420829273,1826.0368783173922,1839.6694466812689
6442,Outdoor Sport and Recreational Guides,C,653.98799132324189,650.0828366700664,678.95452845763668,707.6448439108002,737.13982747102682,720.92845800531745,706.05649721034342,731.5498200050788,755.76012404540324,765.61999482226292,756.54765759653856
6443,Casino Occupations,C,6368.8669481841334,6340.5476032471461,6493.0417900085049,6370.5402824992225,6552.6555755920726,6781.4879317147388,6703.8232861995848,6762.299326246417,6790.6874239556873,6863.2927292874538,6921.3571465900177
6451,Maîtres d'hôtel and Hosts/Hostesses,C,15707.788016692086,16251.1616906089,17030.928094844679,16716.581970312505,16655.544844815609,17196.439456051154,17386.272528640169,17525.120261081513,17499.604440715262,17623.735164621001,17808.505928790513
6452,Bartenders,C,11267.845069488991,11911.538200562405,12122.605938955741,12605.537167511115,12531.263926038311,12293.929107852526,12664.574665333757,12789.218715701832,12876.153663226616,12903.290027891735,12968.110139216651
6453,Food and Beverage Servers,C,68307.05712669724,67634.484379440401,67987.972251353465,69307.325540019214,70301.876364363052,71079.541807800386,71351.143982006033,71941.715070199542,72473.818436009329,72971.855393359161,73456.842263490966
6461,Sheriffs and Bailiffs,C,351.99425481254883,372.10342965157054,364.92269661663966,379.91897595948421,372.70054308795221,387.05065668496326,396.28207154314208,389.78892870491416,390.61714387203369,389.08196181715255,398.7081744503505
6462,Correctional Service Officers,C,7696.8743089195095,8136.5911868562571,8101.1664395192192,8221.3625992284196,8338.9051799945992,8347.1269192808904,8478.1701604556492,8527.1004810108207,8581.1503998171811,8636.939297370127,8690.5802967986492
6463,"By-Law Enforcement and Other Regulatory Officers, n.e.c.",C,2515.9566220771576,2659.6938320416552,2681.428912921564,2705.2581384353912,2669.7491871546495,2625.4196847656522,2749.7317931884568,2761.1961955168304,2766.4129641632398,2772.8763514625653,2791.6548147104327
6464,"Other Ranks, Armed Forces",C,19.999673402415251,21.14224031930145,22.016774687531136,21.610402953005543,22.511135130033228,22.016064433085056,22.895622854609709,22.713850400866352,22.131951143005228,22.323751134101727,22.271002740521265
6465,Other Protective Service Occupations,C,2482.9774494785156,2625.8662464393401,2622.5627437578528,2625.3721382008662,2575.4902587398251,2681.5385662658123,2815.4813548237262,2810.7003835937512,2801.6324808866416,2795.3892321889743,2838.5715823716901
6471,"Visiting Homemakers, Housekeepers and Related Occupations",C,24243.740407184021,24134.698659115555,24353.366377635375,24783.439051542671,25227.606756789235,26244.794841737919,25697.474896128111,25957.777811522992,26187.336793976654,26421.870813926536,26645.067335368654
6472,Elementary and Secondary School Teacher Assistants,C,38441.103490884365,38270.267109431639,39027.176126266837,39626.497924557319,40749.972106334521,41077.164999699053,40944.424758114357,41398.272571337657,41724.735775903217,42069.296340303386,42302.887194406343
6474,"Babysitters, Nannies and Parents' Helpers",C,25032.849388032249,26449.240157722088,26230.177819336248,26313.941449684331,26430.406614317868,26987.923267264239,27286.192487730783,27387.956413976488,27517.139415664638,27706.431782358806,27945.436963443826
6481,"Image, Social and Other Personal Consultants",C,1801.9892420872939,1793.9498805176927,1868.1553951572691,1871.0046866243049,1818.634426715709,1860.1975352040567,1878.8671097334079,1911.2713510513672,1912.3266428565987,1916.5944648960797,1935.1548292747989
6482,"Estheticians, Electrologists and Related Occupations",C,19235.886986952533,19150.066537564635,19499.141404681657,19825.102349469213,20223.225216866067,20710.749671178943,20478.656454006075,20703.759945329082,20871.000626643861,21042.584245938193,21192.777406366942
6483,Pet Groomers and Animal Care Workers,C,9670.8205550119746,9627.7964783700954,9898.1195427310759,9794.4062525351783,10062.599025577969,10339.456025099433,10243.873925515572,10346.174813875617,10397.233397919184,10499.897749473737,10580.793329400083
6484,Other Personal Service Occupations,C,3506.9760061593192,3707.2918395101028,3831.7344385108863,3761.0107016932784,3943.0483255140839,3840.2135706046506,4013.8565319266104,4026.9930123472577,4009.3351372539464,4052.2576888846475,4071.0193607633323
6611,Cashiers,D,131259.11064228273,138446.83869775076,139500.32639781159,140699.31164813027,140922.0538793139,142892.0693878599,144748.13122339861,145683.21147490843,146375.51726820529,147230.29016970421,148401.51403893784
6621,Service Station Attendants,D,5467.9715115941171,5781.3456151449873,5669.7790561675383,5852.6830224672522,5777.1893935211592,5938.7893643212738,6003.5529345249797,6010.0890868489114,6056.6561814104471,6085.5329947338623,6143.9012967782191
6622,Grocery Clerks and Store Shelf Stockers,D,75749.700107539436,75411.600151869876,75095.447752536318,78049.979569879957,80073.064887802277,80235.989225289974,80108.922049056113,80883.34413401346,81765.233933812458,82357.127733865462,82751.931448892297
6623,Other Elemental Sales Occupations,D,15692.774839330998,16588.201750356791,16703.712328446461,16763.54499109909,16957.412137139687,16808.512328088535,17273.226560224874,17370.60156778793,17438.291951890027,17539.813060154498,17643.968151375229
6641,"Food Counter Attendants, Kitchen Helpers and Related Occupations",D,137120.17740349052,136510.4270989506,139136.25275833832,140532.45887153613,143321.6292273743,144529.3313012307,145049.16557787723,146458.49317850987,147388.21859015842,148488.50486086024,149419.70877775538
6651,Security Guards and Related Occupations,D,43628.509005688058,43433.09952131936,44253.853278318951,44935.182480105526,45786.088999246953,46242.830477300617,46282.598927436367,46758.819268251216,47090.976241576747,47435.24192402979,47732.420415829154
6661,Light Duty Cleaners,D,77733.328219765433,77386.736949931554,78892.929156250713,81480.359658618952,82601.685891823043,82891.070188173748,83073.55023013035,84049.822876620543,84785.073359626345,85283.73146497272,85758.837250363023
6662,Specialized Cleaners,D,15337.843385430097,15268.484631694881,15494.422075821831,16255.514943742297,16478.94512297965,16624.704347196533,16504.113208102382,16720.540746135004,16909.105969662982,17007.403429884187,17100.811136474531
6663,"Janitors, Caretakers and Building Superintendents",D,86599.615708680096,86214.125192133448,87490.148234077249,88174.271527796009,89257.822600238549,90903.520623668839,91075.891697077823,91854.705093219149,92389.691587329056,93062.15364334757,93764.184068806426
6671,"Operators and Attendants in Amusement, Recreation and Sport",D,11613.73170944441,12276.241827899812,12844.444422408256,13112.71293792751,13217.565194232053,12982.165259166703,13274.942188311357,13450.050054720183,13521.313072877747,13575.953521076874,13637.243091693819
6672,Other Attendants in Accommodation and Travel,D,2616.9317309090438,2606.304543420224,2714.112555700865,2837.4650900538754,2919.3611769075646,3031.7655328773994,2969.2235463673405,3060.1739960897899,3105.3213233936631,3138.7704559336985,3165.4598954353519
6681,Dry Cleaning and Laundry Occupations,D,5563.9504645759089,5881.771258209651,6026.4555079685315,6203.4306972566264,6085.5659650138141,6195.5631844260715,6311.1481542823049,6368.5251507397261,6397.4120652793781,6406.4659071243723,6467.1374049160449
6682,"Ironing, Pressing and Finishing Occupations",D,1721.9640199696105,1714.3072666619105,1785.2184188833289,1755.6686062515146,1722.3110304620068,1788.6252857884197,1751.7279143493809,1772.1611791127468,1772.0889946429525,1781.3798269740059,1815.456825948811
6683,Other Elemental Service Occupations,D,11471.83468624518,12126.131932280419,12076.609572123525,12622.856628518697,12428.725612260365,12399.78099332304,12704.261054533559,12791.655911038193,12888.812065945762,12914.939811439188,13003.634288225659
7211,"Supervisors, Machinists and Related Occupations",B,1731.9054164525101,1829.8609001802265,1794.548829489474,1882.8930852444773,1847.1182537503767,1889.271892849232,1964.7497336144274,1931.2341131467722,1942.7354064865901,1941.1852964607838,1966.4084585718554
7212,"Contractors and Supervisors, Electrical Trades and Telecommunications Occupations",B,10082.511326505572,10303.540917641434,10703.489218484639,10477.838588734376,10661.700504482938,10804.23330115349,10910.584156744655,11009.111034928706,11027.287702222962,11117.281541685968,11201.37939326852
7213,"Contractors and Supervisors, Pipefitting Trades",B,3212.8077479670915,3384.0448970401035,3512.6529940562723,3471.5504279412289,3624.6051673094612,3557.8366319977426,3615.9927167698352,3655.1781901333507,3669.8857630211428,3703.0881255532818,3715.774200586377
7214,"Contractors and Supervisors, Metal Forming, Shaping and Erecting Trades",B,3195.8978215117359,3296.6008403673677,3341.3064124462785,3391.4410420705576,3327.0039091296162,3462.7748526839623,3494.8219975464212,3517.3875602179373,3529.8863782106187,3540.8549270899789,3582.0210376287323
7215,"Contractors and Supervisors, Carpentry Trades",B,6535.8073616276479,6908.2270282436102,6774.9142713326437,6750.9813044400316,6643.9023035700911,6880.0071825293153,7017.5854588366101,7002.486548307148,7021.0567399919419,7061.5967046959295,7141.85577385545
7216,"Contractors and Supervisors, Mechanic Trades",B,19164.561304002553,19075.401588454344,19472.97395834055,19920.337671275396,20494.537283771919,20597.105420471366,20509.375758268478,20756.77037627493,20940.51384639143,21106.532182571231,21213.284050774193
7217,"Contractors and Supervisors, Heavy Construction Equipment Crews",B,9310.7037286047835,9841.712872841581,9830.9950800884944,10046.816818687323,10043.102018155909,9887.9544397142363,10231.782112178043,10286.127490486186,10338.934102105151,10376.445791378759,10435.720247925818
7218,"Supervisors, Printing and Related Occupations",B,3421.8355959539122,3617.4373183497028,3714.761441332917,3868.1586694420466,3794.6639363948916,3788.1216889442467,3923.3494323257273,3959.8362728824541,3976.9953968980353,3972.1139327801861,4005.231074238267
7219,"Contractors and Supervisors, Other Construction Trades, Installers, Repairers and Servicers",B,23230.279723106218,24557.769256134528,24784.579488022926,25062.123441097472,25045.900206206195,25035.193928757151,25652.575310691936,25813.637344282783,25922.261545942056,26043.151176454208,26225.517681489957
7221,"Supervisors, Railway Transport Operations",B,1434.9490057805292,1428.589387757218,1487.6820150865724,1460.2233194239591,1471.2705284748797,1527.9189547481417,1496.3996681836015,1519.933323654679,1514.4602756697316,1536.3686127627818,1562.4889850747275
7222,"Supervisors, Motor Transport and Other Ground Transit Operators",B,11221.611315018787,11169.876606400725,11733.696114582386,11766.915204659957,12257.365994462565,12012.518244467537,11959.337763749363,12153.688347816578,12253.918997965264,12390.518489557926,12405.887179203844
7231,Machinists and Machining and Tooling Inspectors,B,15950.952568084536,15880.737238759704,15753.981969485785,16146.69315882549,16292.376420461032,16670.030761138441,16635.930427563202,16749.97841979509,16889.806833302628,17006.95960515683,17139.301750369927
7232,Tool and Die Makers,B,10921.523745729031,11342.097501074046,11112.645952459727,11479.690253432187,11663.735324520165,11691.389687469877,11804.063085243863,11869.298144292166,11979.129652508997,12056.417848897632,12126.412204342067
7241,Electricians (Except Industrial and Power System),B,27920.158907427955,29515.624611416479,29947.177055396798,30155.405702137188,30427.578838462941,30240.915620474563,30968.309728533168,31190.565569193368,31321.811745510699,31494.589683050166,31686.055948951529
7242,Industrial Electricians,B,10202.507511130545,10123.082189500332,9927.7301858639639,10347.242391017386,10471.107444515599,10540.475922545551,10562.241088938612,10623.330058463902,10758.438398827171,10820.002771202337,10882.08341507994
7243,Power System Electricians,B,2855.5635618359311,2843.2413211293142,2960.8500615297003,3085.9655425367164,3027.3324220324002,3089.2115816430114,3120.2638164799505,3186.9476646389398,3211.8396452267284,3194.2377593063457,3225.9329187332573
7244,Electrical Power Line and Cable Workers,B,3909.5072744048321,4133.307983589827,4192.5827860030522,4384.5113883477916,4301.2059913492585,4235.9322099407891,4410.8250925971515,4446.6473344477008,4470.6567406072227,4467.0715437878634,4497.2667182637224
7245,Telecommunications Line and Cable Workers,B,2563.938874565376,2711.492318363491,2776.3049553561723,2847.549933318307,2909.3619273477511,2845.3784888726263,2978.8758434907104,3008.5750054278533,3025.830839064155,3036.7851698419568,3040.5245588689736
7246,Telecommunications Installation and Repair Workers,B,11518.720418745172,11467.540878415073,11941.88789481427,12297.303277541001,12808.525381313408,13031.126379006204,12762.308582127327,13057.476858100321,13203.11191724005,13327.096942809671,13384.956082532139
7247,Cable Television Service and Maintenance Technicians,B,641.98471194781598,678.66591374885115,665.56923584492722,653.28457884198338,640.87221933702358,640.40694404581177,665.99168570807456,651.15327596835846,645.71712589432013,648.14767404437009,657.83619737228082
7251,Plumbers,B,13917.587295931644,14713.942158067679,15207.652928076421,15308.50019763749,15416.505123170318,15366.292715968117,15662.120345335423,15819.856098318483,15882.52801121682,15966.477413896351,16065.434276956514
7252,"Steamfitters, Pipefitters and Sprinkler System Installers",B,6725.7913272186415,6696.9483081051767,6681.7366226549748,6651.988738429779,6933.4304911920453,7061.1667794157302,7010.171949909146,7057.167551952215,7106.7421470315303,7185.8893650811269,7231.4588872654731
7253,Gas Fitters,B,3273.7214234171774,3258.3784473301794,3393.1590522643583,3302.2535382117057,3399.7512827738938,3539.7688515750242,3461.6163514807558,3514.0025328774177,3524.7247164277524,3563.3336962126045,3593.961866270472
7261,Sheet Metal Workers,B,4496.8304197235102,4753.8327381856343,4662.0947936344428,4575.922936961606,4688.918795182035,4753.5680729995393,4917.8174302128946,4850.0223976245907,4869.2868273042677,4919.6878837882832,4963.0036686661842
7262,Boilermakers,B,393.98740877489342,416.50213443201744,408.46460938698306,425.72493836533738,416.39274579828907,407.23532899283907,423.50468833326346,415.219301366058,419.69332485572062,418.96288902978159,420.54463809350369
7263,Structural Metal and Platework Fabricators and Fitters,B,1421.9553063768101,1485.440554563663,1546.8847913162517,1518.3333680370649,1534.5116591514382,1537.300811057384,1564.6722172268392,1586.9162784552518,1584.9833277758034,1595.3288598649451,1606.4433087964233
7264,Ironworkers,B,2102.9226108660146,2224.1636826560261,2202.9124910728974,2232.6681373309702,2190.2476052660627,2226.7796730936307,2315.7412048840197,2310.3695728292405,2305.2329147925311,2296.9093394233796,2327.6852579951328
7265,Welders and Related Machine Operators,B,26591.008690012815,28111.779840854637,27569.287700233734,27711.487495697642,28805.218860616122,28770.516954564511,29192.887199560937,29193.807577083386,29413.979897877489,29703.806341207921,29861.845811000581
7266,Blacksmiths and Die Setters,B,186.99300900611641,196.62283354709695,204.75600333945471,200.97674626213555,197.15820286633729,204.74939812255269,212.92929132106173,210.63953408280628,205.10205505627857,204.27198145011263,208.99258911088191
7271,Carpenters,B,37327.82428189669,39461.991574596708,39790.614878383727,40270.697370102811,39607.759762266825,40461.666838608842,41130.342373938089,41370.105977528365,41529.463082693619,41698.08214602957,42093.326028326082
7272,Cabinetmakers,B,3910.8514385657027,4134.3650957475911,4054.5814398000703,3979.7445343370459,3989.9105075370026,4078.8154917138986,4282.1188420365106,4224.1433666285457,4207.5794019546329,4245.7389524667315,4294.9757624480362
7281,Bricklayers,B,7626.7503417592961,8062.5933499844941,7907.0040007963298,7761.0615109183291,7970.8948314774843,8277.7987210009669,8347.7913496113433,8284.7950661365248,8280.2635813873203,8389.9447161907374,8489.2919796467577
7282,Concrete Finishers,B,3846.8963773502155,4065.6528156162308,4174.9888787298787,4351.4097483150908,4268.7332798757352,4142.8341970003648,4301.2704579309911,4357.5654652691983,4396.4067958825208,4385.7968659711196,4405.8654341747906
7283,Tilesetters,B,4252.8734313297118,4234.0004701703165,4409.1370154718752,4409.7072737595508,4322.9910563522844,4468.4567461353781,4492.3978245575572,4543.5115834593216,4552.7544968294833,4572.3013384371588,4619.8456282379357
7284,"Plasterers, Drywall Installers and Finishers and Lathers",B,12725.614256719724,12669.148832129214,12607.194744412031,12850.822211547762,13435.546381587172,13522.379166199184,13407.819890939712,13527.344907204935,13664.729049582367,13804.202618105173,13867.410073668434
7291,Roofers and Shinglers,B,8586.7436611382018,8470.2572962797167,8514.3328259800346,8823.4980425339127,8768.6270310843411,8930.5030737019842,8963.8239963695014,9043.6746535807015,9117.3927179645707,9158.0979727225567,9230.3408091483452
7292,Glaziers,B,2111.9619467071739,2100.5739455804505,2187.4627559719629,2213.4233095733066,2239.9243224858596,2260.8276858667546,2250.9127998145882,2292.4013189001275,2304.9106579351087,2318.8130435915809,2332.9787633666469
7293,Insulators,B,2551.9236367821381,2540.5993886163346,2644.1617430168271,2595.3574742907213,2703.5332446863531,2662.5366435126521,2668.6965645115461,2699.9115244421282,2712.1621729643412,2747.6754108767013,2754.1406612079463
7294,Painters and Decorators,B,15430.545884111583,15936.95993082556,16357.6580399502,16798.464168229515,17195.792621750334,16898.440504251899,17137.818106646835,17345.098839575174,17480.612442263955,17583.591032903318,17646.994656210023
7295,Floor Covering Installers,B,7787.7877185121879,7753.2084785595753,7894.824921280293,8228.4334453211577,8571.3985806228175,8417.4155567646194,8242.6805474315352,8401.8143854605623,8552.6806560070272,8620.5665270797326,8622.1656789243352
7311,Construction Millwrights and Industrial Mechanics (Except Textile),B,37585.316226569223,37477.200455778133,37038.78224150811,37186.499810917543,38125.855596663409,38783.071202659303,38863.126372952647,39049.232291887209,39309.407114157148,39664.72740874545,39946.666474238198
7312,Heavy-Duty Equipment Mechanics,B,11662.154126146974,12330.154541334723,12600.859763363051,12588.278954935351,12647.153841549594,12729.473336676261,12960.39926529195,13058.147077466116,13099.729420215093,13176.95435874465,13274.502310981457
7313,Refrigeration and Air Conditioning Mechanics,B,11068.695703568859,11309.569267800633,11570.309295245273,12123.27980713471,12433.031024679847,12097.121818772386,12263.647416580117,12432.095352183351,12561.764882355466,12624.900087210794,12652.315073516365
7314,Railway Carmen/women,B,785.97206867142575,830.8900438752413,814.85579364348814,799.81569970867622,785.75356790281205,821.12924323414188,853.93397743861556,839.37306798129919,830.63104731947226,838.11651544173299,851.08916008408403
7315,Aircraft Mechanics and Aircraft Inspectors,B,3880.8306461327834,4102.6517308303974,4023.4800701609315,3949.2172142190448,4129.8505492569002,4106.8891796369317,4231.8131099307238,4212.9872366371401,4223.3958172681605,4271.2567330870825,4296.5327445734993
7316,Machine Fitters,B,210.98707211898204,221.99352341180838,222.04721511809524,217.94880774970437,213.80779627335852,214.48838690158172,223.05736015256693,221.723178774893,219.7859031744857,220.44282285220754,223.04247829554438
7317,Textile Machinery Mechanics and Repairers,B,82.996012937936342,87.740297340201423,91.369614974756232,89.683172282544206,87.979198539279537,91.366667425141955,95.016834879906128,95.841758421638829,92.934939653731959,91.977402436713589,95.168868940959911
7318,Elevator Constructors and Mechanics,B,1598.9467666348582,1690.3221142436018,1657.7028184419955,1627.1059859880997,1688.2507695526563,1736.5179331810104,1805.893137748134,1762.5706020050261,1738.7140800642701,1766.5860684901954,1789.9048453113721
7321,"Automotive Service Technicians, Truck and Bus Mechanics and Mechanical Repairers",B,44183.46632509592,46706.380188428106,46650.638888337482,46175.083991564861,47205.850410283376,47623.585329256246,48294.716202451593,48497.548413602497,48683.366634268146,49098.022046001279,49444.360312647914
7322,Motor Vehicle Body Repairers,B,8378.9524420513917,8858.5986928068305,8891.8418996215296,8669.765254950662,8610.2259637325242,8696.5330770057626,9013.136831570695,9020.8630294261984,9010.1103984105775,9060.8236354627188,9145.951098908432
7331,Oil and Solid Fuel Heating Mechanics,B,2596.9217012085664,2585.3983582091805,2587.8250567330024,2540.0606149742648,2645.9315852940376,2747.8080636918089,2686.6014423143502,2696.231390474828,2703.4092228202817,2746.5713949423985,2772.7644975309008
