NOC 2006,Occupation,Skill Level,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
2222,Agricultural and Fish Products Inspectors,B,30.087282442776257,103.7618730630891,110.59556175309051,10.029883278990738,67.379924415719998,28.182393950345734,91.227559902406085,64.604678138719194,42.963491593795659,59.458619852421762,
2223,Forestry Technologists and Technicians,B,65.948456139753759,40.461938818620169,32.083614641138482,4.6325072131314151,23.422278062582397,52.560386436300526,30.537330282828808,27.005027162089188,26.805267936586365,32.415408472950134,
2224,Conservation and Fishery Officers,B,68.910752405566853,8.9635727105185481,5.6089063253029465,42.254608955203622,7.849088543135867,57.934860771065615,18.347974554691167,18.935140978760963,32.144782088439889,31.138621043360093,
2225,Landscape and Horticulture Technicians and Specialists,B,167.67004591987353,259.82881932660632,591.80822358877333,639.9905253947336,615.89089971508736,50.255507031653394,424.54854356394981,443.07187243195256,387.71146638007542,341.52242110077714,
2231,Civil Engineering Technologists and Technicians,B,610.10638570639958,523.71472905110795,178.81467106503109,0.25299074046694159,238.27658968323118,491.40494963185449,276.56459516879931,207.07698214311708,228.099385703027,284.44112116791706,
2232,Mechanical Engineering Technologists and Technicians,B,130.54416887263449,456.66032578895954,516.72621813904664,511.61123760062378,-23.696290186020065,127.92288345439897,346.79677220217093,293.38652624736199,261.11621558632248,194.40390966056012,
2233,Industrial Engineering and Manufacturing Technologists and Technicians,B,153.23088412290915,448.63992329797179,561.77229909350467,588.21694896936833,242.89763128448485,37.418821880164501,405.63532268764345,379.26861454627488,320.57871479123889,245.89623870060356,
2234,Construction Estimators,B,512.38705824512658,438.72236595516017,467.58481932474729,35.762635555373407,-1.1226436360777541,346.46189523306151,303.55266354553294,247.68430797375038,172.69467197350525,208.99818289569325,
2241,Electrical and Electronics Engineering Technologists and Technicians,B,820.99502587086886,541.87918303222659,414.64142216112339,54.310860656172224,352.5739597752538,612.64502140279933,409.1409468917181,367.43203260973456,371.16923608303676,441.80113702188476,
2242,Electronic Service Technicians (Household and Business Equipment),B,2100.4194044261453,499.82904062961973,310.01261308305197,566.68556199266823,1482.2397837180615,1226.0856528605932,840.87136536605533,880.41919615586926,1034.7439861236417,1142.8508521941735,
2243,Industrial Instrument Technicians and Mechanics,B,120.05193173315186,103.01745918582304,102.53251292078585,69.697511067618137,8.5047003513464929,114.03557167146954,77.559396484293913,62.864693320692886,55.791574929368878,52.947125118163704,
2244,"Aircraft Instrument, Electrical and Avionics Mechanics, Technicians and Inspectors",B,52.522428871012217,13.591070853403622,160.60148434134106,177.85470305217234,113.75373860040798,-0.71995337796703041,91.689429035494825,126.1439613690096,123.16480008641619,94.953072556441782,
2251,Architectural Technologists and Technicians,B,46.428009036079175,7.6686481280511885,86.192789524398307,52.184703163205079,156.99414824908047,9.9784348821641373,76.081862940738006,85.14714793655655,90.306739475873499,100.78950553715688,
2252,Industrial Designers,B,247.20647625536992,73.105935689428975,203.07966359059822,18.358537642511848,209.05380682618355,223.15282952612364,90.24796090112055,84.970161023040333,63.434703154354452,153.74390053857684,
2253,Drafting Technologists and Technicians,B,188.64645241176882,43.94411854478119,459.80334622566102,373.13110623841158,591.85422865209273,225.18170214807657,303.33035535351337,366.97986386768264,367.78452376832462,375.87917228074934,
2254,Land Survey Technologists and Technicians,B,18.366869255498692,54.358740344921507,40.099379057748109,5.6749403614637721,64.622134170283431,5.1107447945773892,36.480546626695691,30.582406911393218,30.729989980918717,44.416294997873187,
2255,Mapping and Related Technologists and Technicians,B,45.858519947855228,75.757365312639791,111.83248580731646,165.73416885567445,181.93175122292408,10.537370496450649,101.41572250750446,100.61021567228126,102.87968477342449,91.355216314777095,
2261,Non-Destructive Testers and Inspectors,B,50.630623292261255,18.641170292114673,64.294638372362044,140.13897119081403,144.37879305930528,2.1034043650632483,48.634898645132324,86.342817430194742,95.489095702073143,72.791211668021845,
2262,Engineering Inspectors and Regulatory Officers,B,226.55325760098467,25.568383940592383,75.386632485003531,81.201744880886721,184.721993942361,100.88925155745522,56.226667954223913,94.91117110149132,104.81978227358883,112.27625460565271,
2263,Inspectors in Public and Environmental Health and Occupational Health and Safety,B,276.11002765119019,393.82426417671428,319.37441448635008,182.16424359794729,924.96088162741989,378.55576682816275,414.78300002045177,392.32100441015251,433.04959734564727,496.02555270856112,
2264,Construction Inspectors,B,161.30219765298037,339.27627885215554,364.9118610050391,197.11448070571919,378.76734286779055,150.95898110571443,275.32966475910212,246.64093593149056,235.53058128580585,249.41426138677383,
2271,"Air Pilots, Flight Engineers and Flying Instructors",B,337.55407781988708,94.54251643360378,40.84877600293396,41.334532266047432,276.05068845968208,237.46927436701196,114.77053649782604,109.70233623128803,150.96032175054623,204.0009437158152,
2272,Air Traffic Control and Related Occupations,B,124.16085734659916,99.296394579232185,114.44970173456181,16.813148740454466,22.775759000281624,109.28908584672541,74.23701273794461,65.305086956680356,45.799358442706477,64.21503882396712,
2273,"Deck Officers, Water Transport",B,40.436184327446405,34.501303933089105,4.9989070689264956,2.4445367475295772,19.677960492621388,34.998199466258797,17.968294077597243,5.1819432993893813,18.806280942855906,22.460747620238308,
2274,"Engineer Officers, Water Transport",B,5.3264388579528026,2.0378913576440478,16.602150289164836,17.381374518268082,1.7777066837258992,7.1907044881891231,9.8935989763151966,13.654821840056776,11.157525830843124,6.138106769138898,
2275,Railway Traffic Controllers and Marine Traffic Regulators,B,9.6788603316489858,1.4452700721188805,1.0408568167813477,7.5060310790637939,6.1474341558199406,7.9018123692989821,0.15280986206326208,-0.4017947037468339,7.1775756330301856,4.908388474281308,
2281,Computer Network Technicians,B,297.88012675499806,25.979604824878948,995.78983647099881,1649.0748494562149,879.08106909382207,97.915340484299918,782.31273230598185,896.09017905414532,924.39791127750027,742.33171550113389,
2282,User Support Technicians,B,1764.5453486849224,-63.338280856563074,-106.90157584583898,858.08690818380887,6.1269150910046619,1656.0402769816021,450.35804088717367,518.94469884846012,694.06213301206071,689.77323785400279,
2283,Systems Testing Technicians,B,430.59170274292586,252.21561669120223,152.18636798040893,-8.8551506369924908,246.68829701136002,306.51169323141232,166.89818712519892,137.22621405822849,144.69625246502542,208.1374116219535,
3111,Specialist Physicians,A,895.49214489001611,13.62545083149837,924.0810991016458,1218.125259666102,9.9108924203907804,506.99946504960747,445.27430559074702,576.1828367297511,533.09432800857007,405.81619734777991,
3112,General Practitioners and Family Physicians,A,844.51398919116969,33.74755475457016,78.039682869775902,836.54275293955516,683.76920534418014,437.60945843911156,375.80919595297905,432.03018791557975,536.59099388991694,489.19528611962346,
3113,Dentists,A,203.57340138387877,822.26494306868699,866.75185653229551,894.1852278000199,503.31500436719284,-11.108855769944284,571.0092884078033,500.27066665088239,445.8878518462534,363.2339862928028,
3114,Veterinarians,A,73.068375999408374,211.09528666509092,170.71004925936023,167.12280564475736,54.7148274291456,122.20444926332821,138.39106992586409,118.68463331904846,115.1839580886093,108.26046201078969,
3121,Optometrists,A,82.79183261221074,71.658487813373355,36.844850729744508,3.9397735745157405,-0.60747744162888395,68.912192866141993,44.020274197837061,20.94743373449527,19.314077940236345,29.015847059401843,
3122,Chiropractors,A,73.346375477657702,98.586869730999751,160.49349753247481,287.2025158810485,59.306387888739863,108.93925338487986,133.28482608920194,134.74942257904348,135.81883468630079,111.78540382337692,
3123,Other Professional Occupations in Health Diagnosing and Treating,A,95.7533720046018,82.877037742263269,46.124105842508619,4.5684728935490106,55.915005795060452,94.07664085677186,45.270900109928789,25.90518675233287,23.255269813265169,48.62955264596723,
3131,Pharmacists,A,707.33326526955477,326.12986771037583,-19.233603619606527,126.75855620476113,493.74848103605706,340.12388781841128,238.39158493403136,205.59962250700602,266.63497554283549,304.87267635778608,
3132,Dietitians and Nutritionists,A,85.650279714533667,321.26942431664196,346.86957047440018,357.60159554224356,93.864160663836216,-4.1722238366236866,251.10764219503807,228.79485236134568,181.91917040951367,128.80334283152845,
3141,Audiologists and Speech-Language Pathologists,A,248.36615811686562,167.93333827141043,234.20129483282403,249.68461761444345,-27.613913525234395,156.72815060091358,140.88746852428073,128.76648673588863,92.952490805656126,64.399867378414015,
3142,Physiotherapists,A,118.60906561682643,521.71282182793868,271.41999324407846,737.71902337059771,42.76281868915143,212.17027808878518,338.47819049447048,284.03252146366322,305.23079271961751,230.8201763096325,
3143,Occupational Therapists,A,75.120323506545176,126.94486750130505,289.3858317786981,419.64285567294075,316.48893269147567,-39.614354807231337,228.22388052430929,239.82146358488612,241.49617499964032,153.32918625381276,
3144,Other Professional Occupations in Therapy and Assessment,A,46.968864115979372,251.16743348991599,265.66953183805333,276.97229620132481,220.7976410862064,-26.206650611049355,245.7478901351634,195.09837549933411,151.88515449916613,92.359350089129066,
3151,Head Nurses and Supervisors,A,523.07935111536449,124.32962875540085,350.59755955821356,462.42320699095808,43.321228288486111,476.08804671658072,239.8470179891728,249.22748129191905,236.68859638464255,194.02645828559125,
3152,Registered Nurses,A,8054.6989087194634,4827.74655435158,3444.4407337631128,4077.4065951433981,3583.0692090053844,4538.6862051966273,3914.3301171907447,3500.7062775243467,3690.2670243601742,3729.4198001121272,
3211,Medical Laboratory Technologists and Pathologists' Assistants,B,566.66959002763997,470.43328982523923,479.21692110563902,430.69646407473158,-13.182275363449435,432.15024810144939,312.94875698443229,263.40209692142264,229.99408534778297,194.45725959657781,
3212,Medical Laboratory Technicians,B,188.10483930815604,787.12909991792412,282.05867021599465,607.45561281388234,463.97892862493273,193.33307077013393,495.86754935582582,372.5040658913901,415.16056341586096,388.81659813127658,
3213,Veterinary and Animal Health Technologists and Technicians,B,95.984684540807436,53.809898466517069,426.67964667045669,164.20675411095198,404.22199953215323,0.50462351169213093,212.03998963639876,235.27533246469261,207.13457095276121,223.3766247766186,
3214,"Respiratory Therapists, Clinical Perfusionists and Cardiopulmonary Technologists",B,165.66319512875586,5.4613423895939661,35.412788840710583,-1.9185389166484299,66.970015669329058,137.73105271771732,44.992064305878017,50.123278879563713,57.172590121642031,71.872890927110745,
3215,Medical Radiation Technologists,B,103.83656413441457,286.82015207642507,328.43396782901544,458.55756208240371,-28.762473677176246,192.5274455690209,255.03187098963116,237.51712884474767,231.75029924215636,176.35276890542085,
3216,Medical Sonographers,B,131.25756470114737,116.23743974848729,2.4386034858936938,2.125353502303561,9.9968079783393904,109.56441905933264,41.360887444895837,22.63392734910871,40.438389222037095,57.946145113873342,
3217,Cardiology Technologists,B,25.122311567064436,51.191591818076468,1.1192702298708177,0.24153256984928362,53.358306820903252,27.008189826090909,28.394491410248996,14.871301153198459,23.94125046967012,29.790329566870305,
3218,"Electroencephalographic and Other Diagnostic Technologists, n.e.c.",B,0,0,0,0,0,0,0,0,0,0,
3219,Other Medical Technologists and Technicians (Except Dental Health),B,67.91017858511303,0.58417498691851577,1.935399017330699,91.672651400541611,80.533592893453317,27.407839743317176,20.047259818766442,29.672721626347347,70.055050164922818,45.703358851386291,
3221,Denturists,B,15.891883848082568,79.869998218951963,8.4811760301388652,85.89139597913578,86.911452529745176,-1.5032219809627527,80.607524235398259,52.552199316715011,63.393617676692109,38.769713686296853,
3222,Dental Hygienists and Dental Therapists,B,690.04615310861811,24.890409264696132,364.02354985945169,344.39193870444524,169.78115612124631,374.37058247569223,255.4723224692853,285.3221448763066,279.19500842796674,274.31734456985583,
3223,"Dental Technologists, Technicians and Laboratory Bench Workers",B,38.376381175735801,181.32804688501054,196.48044977212243,175.05389101857315,91.362019631048312,-3.4565979253092962,150.47445327217557,130.00321532984898,99.112266233622464,85.839507922702722,
3231,Opticians,B,57.736391750721552,236.60913049670557,235.9134452442583,217.23915444767792,-33.758801537751523,44.251821076383365,175.0515188665363,157.46843600936126,106.80607477003294,87.802169767739187,
3232,Midwives and Practitioners of Natural Healing,B,229.33579567359692,196.20358642421331,15.761636113842016,56.047728011503381,1.2917463836318746,194.00929560682346,135.97053517833228,61.640224827233567,76.765484025758568,84.40028387892481,
3233,Licensed Practical Nurses,B,1669.0654956430074,889.12395828150375,612.36497283213248,793.49116902244782,505.10770415387242,953.31093246800492,725.32617906780035,648.67706399284907,695.29184749251954,699.48532939293705,
3234,Ambulance Attendants and Other Paramedical Occupations,B,179.78341243765485,670.45133852069523,654.26696984551836,550.81945154176242,298.70346831833717,177.62922843071897,463.14680669884353,397.29521557556973,362.6094297872977,335.83665596286568,
3235,Other Technical Occupations in Therapy and Assessment,B,183.45227565569121,525.19545661723782,792.59225664404767,768.21222963473224,489.26526297739321,23.622019227293322,507.34425565000737,480.06666042744899,433.31498646062346,338.39381942062505,
3411,Dental Assistants,C,721.48935752148066,557.62670153497902,291.95634415591672,31.276680417723213,158.13618204030988,623.53015632494896,296.91904865371936,222.26734813419205,222.33778057221622,342.23219024535138,
3413,"Nurse Aides, Orderlies and Patient Service Associates",C,1515.4987014044548,4369.1683299092265,3531.7106755072045,4161.7141989022384,3124.8102392172145,2152.5531810828275,3445.2361181978663,3075.4427816608609,3125.5817606141022,2991.9137526380978,
3414,Other Assisting Occupations in Support of Health Services,C,1145.7436455309971,1510.5337305067001,2086.6743344027204,793.30576371519692,298.69328189485691,1117.8756226561979,1158.7048232735638,1028.8471936204132,851.93365834640713,891.17601443193871,
4111,Judges,A,16.291637939267957,0.368480341256884,25.345192175157685,69.356198163799746,22.365163479442813,19.854732916269292,32.555792333229419,37.379870830536518,42.341698135080982,31.56019703094659,
4112,Lawyers and Quebec Notaries,A,1450.6420345991539,2681.8977860577761,2451.6733884011428,2143.9894287249281,-314.64597622122892,1638.4004341048731,1726.0811681690484,1442.2035224224646,1320.4518761252093,1185.7952475126078,
4121,University Professors,A,367.55377705913867,1507.1691226076866,1129.7708378287684,1456.5505996411368,1424.2379412724617,-67.593404550247783,1071.4944568790761,916.5176812405856,924.97287692111786,853.31630070810297,
4122,Post-Secondary Teaching and Research Assistants,A,1883.3475575015761,-129.85783473238735,-19.55209629294734,233.03782038518688,905.07370635925372,1326.4032409516906,422.79115222996063,492.86023793304969,644.33469633288735,761.90141192772944,
4131,College and Other Vocational Instructors,A,1616.4602642318951,3272.7270247418091,2650.5476510160638,1483.7746992424088,1728.2828543731716,2011.7501979544174,2142.6950892056739,1838.8005077222699,1737.9363177438477,1846.3528984338259,
4141,Secondary School Teachers,A,3147.1886245662581,1664.0168249810531,54.981491138593128,329.83768496772018,1733.3871881645641,2154.0188329728398,1151.392877020593,973.87499246594109,1244.4501331856582,1483.98447884808,
4142,Elementary School and Kindergarten Teachers,A,5736.4979249404414,1861.8791330085787,-232.29827350664118,112.82359888503879,4044.8917522689144,3766.052280340909,1832.3822790730856,1703.869965149564,2249.8819196932413,2783.3555524147282,
4143,Educational Counsellors,A,106.12093528003359,141.35363745515363,207.4770040623813,89.435004106128616,396.59871898484482,-35.124167632520425,196.9455859551573,199.19615008089312,210.27933583550623,243.43914873328188,
4151,Psychologists,A,179.0423382693798,545.40233047396032,218.90841196220177,460.46725504056428,244.02364439253466,177.72005714420311,407.39612563744413,274.06830299386968,298.5440165362603,271.85061991138684,
4152,Social Workers,A,629.52732945025787,1600.4837279398553,845.69399642307519,1551.5159656969849,1479.1595794227687,510.57967526990274,1162.2004016885203,1015.6228777097385,1096.1239506607064,1025.7566734947275,
4153,"Family, Marriage and Other Related Counsellors",A,930.30039502155523,225.10054105392834,339.37103631449946,50.407042429466401,451.46251645232621,713.22144624421571,335.05473373471409,338.12422654096719,355.80315479716586,429.72483346343881,
4154,Ministers of Religion,A,785.56667210108526,393.99809623877115,366.10843821396094,80.081248345177983,148.1399849668486,657.54148493373043,307.27168851281164,271.36155630134448,266.81099333583859,354.01000659608559,
4155,Probation and Parole Officers and Related Occupations,A,165.22273845263254,15.564863293520759,39.119992207250398,109.39368555982097,45.798603500529751,107.58880252506643,59.793295598449532,65.556445199543617,74.253849556298917,68.635963144012663,
4161,"Natural and Applied Science Policy Researchers, Consultants and Program Officers",A,167.154656697664,732.6687439015011,363.30991180197475,502.08926479360065,196.16632241950035,283.00903380180694,508.00445729149362,338.36149565463649,350.94245796369967,335.16707296844896,
4162,Economists and Economic Policy Researchers and Analysts,A,600.22230790022104,501.91567001723956,-12.30962840053931,-3.036275832196111,358.06076915222366,478.19567491680817,264.28461267397114,139.69215635360138,184.33976595853716,287.67470193060296,
4163,Business Development Officers and Marketing Researchers and Consultants,A,291.83013632839328,-28.061935956776495,1019.2508919504861,1166.8804412840304,1112.1333557398516,111.41628283922381,502.86406368765694,735.88148070573652,705.68377378580567,635.98108903660273,
4164,"Social Policy Researchers, Consultants and Program Officers",A,1117.1931036108556,1033.1808810273628,2.5458821046207163,-5.6954088236993243,855.07157998215268,674.47798154322822,458.76639293161622,301.85838688443187,388.05940018992715,540.9140086223656,
4165,"Health Policy Researchers, Consultants and Program Officers",A,244.7147944705448,1074.328054851552,1076.823736763436,1070.153384960337,62.834118503542015,178.83456464871028,868.84458460418784,608.58182787526835,536.19559137363876,448.32479234017228,
4166,"Education Policy Researchers, Consultants and Program Officers",A,111.07908727307449,483.209901055709,513.5581068416725,345.15225627031691,203.60129479390477,-23.4299932381779,396.10438708435856,287.6196293256283,231.63997371343075,218.66468268656746,
4167,"Recreation, Sports and Fitness Program Supervisors and Consultants",A,530.95413874908127,102.80993894661719,-1.08725305995452,-2.5720032749008226,357.74418401070739,439.69988816712606,116.22178464718272,104.31151772306697,167.35437437698255,258.78871926217437,
4168,Program Officers Unique to Government,A,124.57416993093901,627.60852572291992,586.30270408678439,608.4722044785351,251.40730792305737,-12.670812226860846,481.72198907191358,434.0624165770729,290.88257331947386,233.65951057707719,
4169,"Other Professional Occupations in Social Science, n.e.c.",A,123.33372205443592,86.745202042079598,108.62830708128485,-15.631558650210643,-5.5689464376645788,105.74766298693761,70.056642822460944,63.578779735756072,21.980514675692184,32.379412734112471,
4211,Paralegal and Related Occupations,B,510.56463855195307,2010.0719403761414,1519.5407231235808,777.33998060059389,1187.0804899697473,694.35960807801666,1289.9103993735262,1003.1459810125014,950.69247177217096,1021.6523292341237,
4212,Community and Social Service Workers,B,3407.3086961949211,1414.282820972373,-12.426378568866198,1506.2355369410013,1706.7157709115131,1523.1410854705887,1182.2598538689438,1054.5091092312869,1351.6643085654275,1362.3425425601249,
4213,Employment Counsellors,B,134.66090296364908,597.66654746671134,561.24959808439655,-16.53661560882253,298.73674504417971,193.12033161759564,357.81300225676284,292.61410724036386,212.88742793575307,270.23307075343314,
4214,Early Childhood Educators and Assistants,B,5151.7348204505879,3545.9192822109449,1765.7131630280805,1679.2843083128748,1783.6864359536546,2871.4555964729652,2273.3222325863471,1871.6884867133144,2013.6453897181709,2156.1952889431559,
4215,Instructors and Teachers of Persons with Disabilities,B,182.97825741943916,2.1486421153918585,172.14158756480344,4.0234477357750151,163.97380142789456,80.140711119403306,61.212539587923715,99.96974335875241,68.670942641525983,94.999957471478567,
4216,Other Instructors,B,422.84531601646455,4.4377172407810406,9.5574988344440612,49.18840122776453,257.23049888126263,346.10251359689425,32.216956453425652,97.214846112994039,167.286495492293,197.63701073057058,
4217,Other Religious Occupations,B,169.54532429201271,1.7755813003211003,75.854026510160949,-20.091756371998358,111.48871367710146,145.46604285924298,19.28367093020649,60.081973997400468,60.515097096885853,79.684297304659026,
5111,Librarians,A,403.35137535581833,244.46820281368645,417.63493615359573,170.29012402567909,73.514617813633009,400.58143113156655,252.26294208161377,243.51638746277965,213.4452025291364,220.22085589091989,
5112,Conservators and Curators,A,38.981114963540364,10.53907222362114,11.257620378887761,57.723145604634396,58.632303699134781,18.506476662543069,13.617058023758279,34.689957754980057,43.673725346052883,40.956111123585202,
5113,Archivists,A,9.6282772415462059,8.8272135416748245,1.8157779389451054,9.2708560730203864,1.7565938417649276,9.4554009427107815,7.308470302939404,4.2722136337972785,5.7254744715590302,2.6151872148160704,
5121,Authors and Writers,A,1067.0206798551262,121.6835337416847,41.117454363842114,150.85243783491183,932.71571322648583,511.98243150601797,319.36964800020803,340.7863811549812,429.86189758503161,504.51132845737402,
5122,Editors,A,798.35508182808394,677.82072418546579,424.90957917813409,448.32972023416085,-18.256347819283576,523.54664301096591,420.49341856372769,321.64753861802239,320.64956330697402,307.33454851933573,
5123,Journalists,A,118.22348158717688,226.70912613768192,328.23270754971236,291.31720142170457,425.56138402068808,-45.391158804607187,235.35040678534574,226.95309816249602,217.3792158214616,209.5491860519291,
5124,Professional Occupations in Public Relations and Communications,A,519.08214160839839,1706.8572321669358,1036.1369781586404,906.7991907336251,872.8609980877693,821.0824778723769,1025.2242802042224,836.62339798071037,847.07199807195445,868.35543707420288,
5125,"Translators, Terminologists and Interpreters",A,140.18300369761727,141.60140951057184,421.6369072769167,158.16730393711171,392.37513179274077,129.17162166540373,235.40760506974797,243.87411077446129,219.91983074408788,241.63167930393561,
5131,"Producers, Directors, Choreographers and Related Occupations",A,351.16636042126208,435.48158579752493,844.77936243984209,1166.9377436437157,322.7325570481413,286.62844492816851,591.22836477245255,604.21697381867853,577.22021224758805,471.16077106554678,
5132,"Conductors, Composers and Arrangers",A,45.450205878498323,20.846676019684764,81.585755190964278,81.451905197985525,120.96266478254651,11.034986488463275,65.587926068174909,72.729765167200128,74.009770560722671,74.798146745638576,
5133,Musicians and Singers,A,1182.9026138922318,401.95073640584917,1044.7432111361222,618.69480492733032,87.756612517977487,724.89625597672602,553.34353572414511,565.7707687092352,488.96144049481916,479.50195465206338,
5134,Dancers,A,108.31419572443767,71.88824494020362,18.415051598580817,152.56526715081912,281.56204450556123,-16.49545596693531,129.75987838159028,137.40486958711952,169.41103457812841,179.12907188288716,
5135,Actors and Comedians,A,126.83082003690285,361.38278267183978,231.60684716516172,79.293109098365136,356.14060376419945,-17.867929422130828,256.62422390741858,184.56477552363049,184.35034648866073,212.94128748364719,
5136,"Painters, Sculptors and Other Visual Artists",A,200.51026884725457,360.98249615036639,498.15666715842758,48.092487047530199,549.46042708071866,103.44149520475654,321.04982647955273,302.67110349548227,276.55492446659287,334.34123340436327,
5211,Library and Archive Technicians and Assistants,B,165.48120906121187,68.399926139098767,98.006132815038626,433.80950511687848,480.46676095892582,76.4989887997003,196.9256651914647,233.18458731596129,272.52202030321018,246.19696023970141,
5212,Technical Occupations Related to Museums and Art Galleries,B,182.90228009919116,24.142119046328759,24.189907776001981,149.79874725705633,87.309534332191802,100.6341161549975,42.983321696507247,72.519009645502862,101.86945870337544,78.814985295324476,
5221,Photographers,B,368.36075598441283,305.21152520387744,59.224404919053384,11.818498820577815,-49.819992286202336,309.3237777702173,146.49648175146095,84.259747372133376,102.60501760883912,130.07086934831881,
5222,Film and Video Camera Operators,B,85.898608049908475,71.008628489978577,-7.9911748218777241,-6.4720255220343574,69.609932057280247,43.241009795665335,27.940257452439894,4.7354154456741,34.925850999666494,45.51356161349883,
5223,Graphic Arts Technicians,B,19.235754470596234,-2.2923001420884122,17.711098322669692,12.488222319099402,-2.7941287606542229,17.34826588927708,-0.22080100196220442,8.0144736312467355,6.651119098280823,5.8755100280380361,
5224,Broadcast Technicians,B,11.269997923881554,37.750469668011029,18.948514362285927,-9.6076111973527532,86.427859994125328,-11.790169996890683,35.852481487728554,32.115783595953083,38.669256831361494,60.986847545871846,
5225,Audio and Video Recording Technicians,B,203.59416437618057,188.60613084379986,177.01269175835051,-7.7609602069654358,-28.852936505135261,179.1429308714209,96.290925528487023,68.678254525783586,52.893198214079057,70.568335458920103,
5226,"Other Technical and Co-ordinating Occupations in Motion Pictures, Broadcasting and the Performing Arts",B,197.96728999766751,-22.430118047612275,-17.344127353543712,162.64048860576537,105.50357764170374,92.182214294646315,-12.747487672317774,46.801034737662199,122.77011169928917,76.083840448976915,
5227,"Support Occupations in Motion Pictures, Broadcasting and the Performing Arts",B,59.073745927371121,-6.8064885604679599,28.232478084166061,-6.9839669351363334,-7.7196273551630465,47.929841484719972,3.5613994308116421,15.630781830380789,15.099281230579754,20.976162576426496,
5231,Announcers and Other Broadcasters,B,150.13589253383236,0.3668866988899282,-28.367562089970015,-12.593677620456891,101.86534610762382,121.95423668012543,16.721564067260701,15.173420093536162,27.501002287276158,70.022670910110563,
5232,Other Performers,B,69.385961866501603,-7.125644163553881,43.953702920208421,-6.1909222355183342,14.584721902974835,58.012993245590607,9.0740556132778867,14.469753081049049,9.3941065849343843,29.505059421729072,
5241,Graphic Designers and Illustrators,B,1856.7267804090038,787.32445609353795,553.35708375996137,640.94853052639326,-59.339069707327724,1427.3827619847721,642.76660016902485,562.8181331648359,615.99838858113719,649.83147721773366,
5242,Interior Designers,B,651.1401054090278,524.98132609042193,144.62601484727645,-74.103211188310439,321.90598464542882,384.42657377613114,252.15555815309574,176.73769189634785,201.83659954835542,273.57450092216408,
5243,"Theatre, Fashion, Exhibit and Other Creative Designers",B,221.61887613598054,78.131472705347619,220.12467400566317,-14.069406260179264,-46.702797096691128,201.6092566127877,84.949501177617947,80.358119060779174,57.082660595935025,76.81126612408886,
5244,Artisans and Craftspersons,B,228.34352069605637,-16.068719445941163,60.136876320310755,28.99873046702011,46.403012376420264,193.11819976000706,45.328172205437319,65.432083086883438,72.631160481620412,86.410883146528946,
5245,"Patternmakers - Textile, Leather and Fur Products",B,0,0,0,0,0,0,0,0,0,0,
5251,Athletes,B,1.5540231436273757,50.169027766478699,-13.287731982200913,16.111330817581752,28.352574676994529,12.451083148532675,29.240918877482269,4.3262539792512449,16.681778039038534,18.094069476244922,
5252,Coaches,B,195.97962940688512,85.915671210441488,125.31897211551505,-43.504853849208786,-47.638514318408724,156.95722854760476,48.870024575544761,35.483813849974609,22.69024803946327,50.128963969894215,
5253,Sports Officials and Referees,B,165.96971365669037,132.27089338860802,-35.033172026641886,37.63872508555793,-9.0295605601989806,118.600886058881,55.0448744275823,11.009791361887849,38.714700314202645,42.343191585326167,
5254,"Program Leaders and Instructors in Recreation, Sport and Fitness",B,64.263440243337016,2125.9612071918013,1936.3632933128615,1791.5533803124767,-328.44023461496727,371.76983463687037,1134.0115836819809,843.08519242697685,698.13249260700798,526.51804808785243,
6211,Retail Trade Supervisors,B,2785.7301863871498,1793.989540668412,1043.7599091209147,1639.3557789867525,1963.2612761425826,1788.7245217702618,1665.8328647531189,1512.4292572395734,1708.6976799569827,1793.4578673353428,
6212,Food Service Supervisors,B,180.23458675195104,222.07778278884354,994.6342439271001,778.14836258501873,332.81813234158562,325.8037757364458,539.4288283830208,569.44371258161641,507.84144102288082,471.87212861276191,
6213,Executive Housekeepers,B,21.351649418219427,116.19491313927118,124.38841140614055,116.51718901953855,128.84097187969527,-4.9930716364118553,105.97755676522226,88.726719912982375,72.757554278891433,65.37144373966764,
6214,Dry Cleaning and Laundry Supervisors,B,57.203700595689149,14.775905875441344,-1.5934445758012288,27.99021525286815,-3.4635688645499094,48.143082676661905,11.328657610592586,8.8549078557421872,21.5823704192529,21.289617301081009,
6215,Cleaning Supervisors,B,803.51427395779911,684.0059666165107,106.87703678768779,227.34679558220193,132.94495703971154,595.21818576911267,354.78456715823967,259.72614140044016,311.56685269684363,343.2595470059822,
6216,Other Service Supervisors,B,531.92909343120243,441.62826970033245,346.26265857247773,13.398032250684679,-6.6076759415651054,450.48543458486409,253.70846013147548,196.88627105958889,178.42426220211777,222.5427736059639,
6221,Technical Sales Specialists - Wholesale Trade,B,2182.7750341224455,2801.4656567720012,3190.4099679946103,2764.6274664540538,93.187990815718877,2166.2862306002926,2237.3210020324705,2022.5216579204528,1867.5046252754937,1731.0558992752715,
6231,Insurance Agents and Brokers,B,1459.478541627602,902.33309874542829,249.50992736175522,760.63676066203072,1495.8836736072344,920.20078082661303,839.02201490403809,777.43165545743909,948.61456327124233,1014.6251584344307,
6232,Real Estate Agents and Salespersons,B,836.27158508597472,2795.4281123089895,1939.6723192078266,2644.1002576217916,2496.0935629907472,395.7479000317644,2031.8663994669041,1777.4854226389373,1853.8306748373489,1738.0668132573994,
